address,retail_size,module,binary,name,namespace,source,symbol,artifact,adapter_mode,adapter_macro,adapter,object,source_status,compile_status,semantic_status,asm_status,runtime_ready,runtime_tested,subsystem,provenance,compiler,matched_bytes,total_bytes,notes
0x002370AC,0x58,static.crs,code.bin,nn::nex::String::operator=,nn::nex::String,src/reagent/yellow_clusters/cluster_bb19f1bd662b.cpp,_ZN2nn3nex6StringaSERKS1_,YellowAuto_002370ac,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002370ac.cpp,build/code.bin/YellowAuto_002370ac.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster bb19f1bd662b; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x001754BC,0x10,static.crs,code.bin,nn::fnd::ExpHeapBase::GetSizeOf,nn::fnd::ExpHeapBase,src/reagent/yellow_clusters/cluster_f59f8b487567.cpp,_ZNK2nn3fnd11ExpHeapBase9GetSizeOfEPKv,YellowAuto_001754bc,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_001754bc.cpp,build/code.bin/YellowAuto_001754bc.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster f59f8b487567; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00478234,0x1C,static.crs,code.bin,nn::fnd::ExpHeapBase::HasAddress,nn::fnd::ExpHeapBase,src/reagent/yellow_clusters/cluster_f59f8b487567.cpp,_ZNK2nn3fnd11ExpHeapBase10HasAddressEPKv,YellowAuto_00478234,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00478234.cpp,build/code.bin/YellowAuto_00478234.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster f59f8b487567; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00174B58,0x20,static.crs,code.bin,nn::fnd::ExpHeapBase::Free,nn::fnd::ExpHeapBase,src/reagent/yellow_clusters/cluster_f59f8b487567.cpp,_ZN2nn3fnd11ExpHeapBase4FreeEPv,YellowAuto_00174b58,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00174b58.cpp,build/code.bin/YellowAuto_00174b58.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster f59f8b487567; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00174B98,0x64,static.crs,code.bin,nn::fnd::ExpHeapBase::Allocate,nn::fnd::ExpHeapBase,src/reagent/yellow_clusters/cluster_f59f8b487567.cpp,_ZN2nn3fnd11ExpHeapBase8AllocateEjihNS1_14AllocationModeEb,YellowAuto_00174b98,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00174b98.cpp,build/code.bin/YellowAuto_00174b98.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster f59f8b487567; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00483FB0,0x10,static.crs,code.bin,nn::nex::qResult::operator.cast.to.bool,nn::nex::qResult,src/reagent/yellow_clusters/cluster_8e8768205c0c.cpp,_ZNK2nn3nex7qResultcvbEv,YellowAuto_00483fb0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00483fb0.cpp,build/code.bin/YellowAuto_00483fb0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 8e8768205c0c; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00240C90,0x1C,static.crs,code.bin,nn::nex::qResult::qResult,nn::nex::qResult,src/reagent/yellow_clusters/cluster_8e8768205c0c.cpp,_ZN2nn3nex7qResultC1ERKi,YellowAuto_00240c90,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00240c90.cpp,build/code.bin/YellowAuto_00240c90.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 8e8768205c0c; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00240C5C,0x28,static.crs,code.bin,nn::nex::qResult::qResult,nn::nex::qResult,src/reagent/yellow_clusters/cluster_8e8768205c0c.cpp,_ZN2nn3nex7qResultC1ERKb,YellowAuto_00240c5c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00240c5c.cpp,build/code.bin/YellowAuto_00240c5c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 8e8768205c0c; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x002408B8,0x2C,static.crs,code.bin,nn::nex::qBuffer::clear,nn::nex::qBuffer,src/reagent/yellow_clusters/cluster_7d1c82f7f54d.cpp,_ZN2nn3nex7qBuffer5clearEv,YellowAuto_002408b8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002408b8.cpp,build/code.bin/YellowAuto_002408b8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7d1c82f7f54d; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x002409AC,0x80,static.crs,code.bin,nn::nex::qBuffer::push_back,nn::nex::qBuffer,src/reagent/yellow_clusters/cluster_7d1c82f7f54d.cpp,_ZN2nn3nex7qBuffer9push_backEPKhj,YellowAuto_002409ac,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002409ac.cpp,build/code.bin/YellowAuto_002409ac.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7d1c82f7f54d; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00240AE0,0x48,static.crs,code.bin,nn::nex::qBuffer::qBuffer,nn::nex::qBuffer,src/reagent/yellow_clusters/cluster_7d1c82f7f54d.cpp,_ZN2nn3nex7qBufferC1Ejj,YellowAuto_00240ae0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00240ae0.cpp,build/code.bin/YellowAuto_00240ae0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7d1c82f7f54d; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00240BA0,0x50,static.crs,code.bin,nn::nex::qBuffer::~qBuffer,nn::nex::qBuffer,src/reagent/yellow_clusters/cluster_7d1c82f7f54d.cpp,_ZN2nn3nex7qBufferD1Ev,YellowAuto_00240ba0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00240ba0.cpp,build/code.bin/YellowAuto_00240ba0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7d1c82f7f54d; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x002348B8,0x0C,static.crs,code.bin,nn::nex::Buffer::GetDefaultBufferSize,nn::nex::Buffer,src/reagent/yellow_clusters/cluster_af04b662e1f2.cpp,_ZN2nn3nex6Buffer20GetDefaultBufferSizeEv,YellowAuto_002348b8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002348b8.cpp,build/code.bin/YellowAuto_002348b8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster af04b662e1f2; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0023448C,0x30,static.crs,code.bin,nn::nex::Buffer::Initialize,nn::nex::Buffer,src/reagent/yellow_clusters/cluster_af04b662e1f2.cpp,_ZN2nn3nex6Buffer10InitializeEjh,YellowAuto_0023448c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0023448c.cpp,build/code.bin/YellowAuto_0023448c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster af04b662e1f2; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00106398,0x1C,static.crs,code.bin,nn::os::CriticalSection::Initialize,nn::os::CriticalSection,src/reagent/yellow_clusters/cluster_6c02090f7f82.cpp,_ZN2nn2os15CriticalSection10InitializeEv,YellowAuto_00106398,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00106398.cpp,build/code.bin/YellowAuto_00106398.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 6c02090f7f82; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00107730,0x20,static.crs,code.bin,nn::os::CriticalSection::Leave,nn::os::CriticalSection,src/reagent/yellow_clusters/cluster_6c02090f7f82.cpp,_ZN2nn2os15CriticalSection5LeaveEv,YellowAuto_00107730,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00107730.cpp,build/code.bin/YellowAuto_00107730.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 6c02090f7f82; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0018DD10,0x3C,static.crs,code.bin,nn::nex::StringStream::StringStream,nn::nex::StringStream,src/reagent/yellow_clusters/cluster_a84f28cb3f57.cpp,_ZN2nn3nex12StringStreamC1Ev,YellowAuto_0018dd10,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0018dd10.cpp,build/code.bin/YellowAuto_0018dd10.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster a84f28cb3f57; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0018DD80,0x48,static.crs,code.bin,nn::nex::StringStream::~StringStream,nn::nex::StringStream,src/reagent/yellow_clusters/cluster_a84f28cb3f57.cpp,_ZN2nn3nex12StringStreamD1Ev,YellowAuto_0018dd80,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0018dd80.cpp,build/code.bin/YellowAuto_0018dd80.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster a84f28cb3f57; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0017A54C,0x24,static.crs,code.bin,nn::nex::RootObject::operator.delete,nn::nex::RootObject,src/reagent/yellow_clusters/cluster_18a3d2c26b7e.cpp,_ZN2nn3nex10RootObjectdlEPv,YellowAuto_0017a54c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0017a54c.cpp,build/code.bin/YellowAuto_0017a54c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 18a3d2c26b7e; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0017C98C,0x10,static.crs,code.bin,nn::nex::CallContext::SetFlag,nn::nex::CallContext,src/reagent/yellow_clusters/cluster_443b6bb4a459.cpp,_ZN2nn3nex11CallContext7SetFlagEj,YellowAuto_0017c98c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0017c98c.cpp,build/code.bin/YellowAuto_0017c98c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 443b6bb4a459; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0017C614,0x20,static.crs,code.bin,nn::nex::CallContext::RegisterCompletionCallback,nn::nex::CallContext,src/reagent/yellow_clusters/cluster_443b6bb4a459.cpp,_ZN2nn3nex11CallContext26RegisterCompletionCallbackEPNS0_12CallbackRootEbb,YellowAuto_0017c614,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0017c614.cpp,build/code.bin/YellowAuto_0017c614.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 443b6bb4a459; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x002691F0,0x50,static.crs,code.bin,nn::jpeg::CTR::JpegMpDecoder::Initialize,nn::jpeg::CTR::JpegMpDecoder,src/reagent/yellow_clusters/cluster_86bac9be8b4a.cpp,_ZN2nn4jpeg3CTR13JpegMpDecoder10InitializeEPvj,YellowAuto_002691f0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002691f0.cpp,build/code.bin/YellowAuto_002691f0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 86bac9be8b4a; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00269380,0x9C,static.crs,code.bin,nn::jpeg::CTR::JpegMpDecoder::StartJpegDecoder,nn::jpeg::CTR::JpegMpDecoder,src/reagent/yellow_clusters/cluster_86bac9be8b4a.cpp,_ZN2nn4jpeg3CTR13JpegMpDecoder16StartJpegDecoderEPvjPKhjjjNS1_11PixelFormatEb,YellowAuto_00269380,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00269380.cpp,build/code.bin/YellowAuto_00269380.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 86bac9be8b4a; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00269428,0x110,static.crs,code.bin,nn::jpeg::CTR::JpegMpDecoder::StartJpegDecoderShrink,nn::jpeg::CTR::JpegMpDecoder,src/reagent/yellow_clusters/cluster_86bac9be8b4a.cpp,_ZN2nn4jpeg3CTR13JpegMpDecoder22StartJpegDecoderShrinkEPvjPKhjjjNS1_11PixelFormatEbj,YellowAuto_00269428,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00269428.cpp,build/code.bin/YellowAuto_00269428.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 86bac9be8b4a; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0026941C,0x08,static.crs,code.bin,nn::jpeg::CTR::JpegMpDecoder::GetWorkBufferSize,nn::jpeg::CTR::JpegMpDecoder,src/reagent/yellow_clusters/cluster_86bac9be8b4a.cpp,_ZN2nn4jpeg3CTR13JpegMpDecoder17GetWorkBufferSizeEv,YellowAuto_0026941c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0026941c.cpp,build/code.bin/YellowAuto_0026941c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 86bac9be8b4a; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00109174,0x3C,static.crs,code.bin,nn::math::ARMv6::VEC3TransformAsm,nn::math::ARMv6,src/reagent/yellow_clusters/cluster_7f13475fdc14.cpp,_ZN2nn4math5ARMv616VEC3TransformAsmEPNS0_4VEC3EPKNS0_5MTX34EPKS2_,YellowAuto_00109174,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00109174.cpp,build/code.bin/YellowAuto_00109174.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7f13475fdc14; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00108F54,0xE4,static.crs,code.bin,nn::math::ARMv6::MTX34MultAsm,nn::math::ARMv6,src/reagent/yellow_clusters/cluster_7f13475fdc14.cpp,_ZN2nn4math5ARMv612MTX34MultAsmEPNS0_5MTX34EPKS2_S5_,YellowAuto_00108f54,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00108f54.cpp,build/code.bin/YellowAuto_00108f54.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7f13475fdc14; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x001091CC,0x15C,static.crs,code.bin,nn::math::ARMv6::MTX44MultAsm,nn::math::ARMv6,src/reagent/yellow_clusters/cluster_7f13475fdc14.cpp,_ZN2nn4math5ARMv612MTX44MultAsmEPNS0_5MTX44EPKS2_S5_,YellowAuto_001091cc,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_001091cc.cpp,build/code.bin/YellowAuto_001091cc.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7f13475fdc14; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00109038,0x20,static.crs,code.bin,nn::math::ARMv6::MTX34CopyAsm,nn::math::ARMv6,src/reagent/yellow_clusters/cluster_7f13475fdc14.cpp,_ZN2nn4math5ARMv612MTX34CopyAsmEPNS0_5MTX34EPKS2_,YellowAuto_00109038,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00109038.cpp,build/code.bin/YellowAuto_00109038.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7f13475fdc14; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00269898,0x2C,static.crs,code.bin,nn::jpeg::CTR::JpegMpEncoder::GetWorkBufferSize,nn::jpeg::CTR::JpegMpEncoder,src/reagent/yellow_clusters/cluster_5ea32ceec013.cpp,_ZN2nn4jpeg3CTR13JpegMpEncoder17GetWorkBufferSizeEj,YellowAuto_00269898,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00269898.cpp,build/code.bin/YellowAuto_00269898.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 5ea32ceec013; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00269830,0x68,static.crs,code.bin,nn::jpeg::CTR::JpegMpEncoder::StartJpegEncoder,nn::jpeg::CTR::JpegMpEncoder,src/reagent/yellow_clusters/cluster_5ea32ceec013.cpp,_ZN2nn4jpeg3CTR13JpegMpEncoder16StartJpegEncoderEPhjPKvjjjNS1_13PixelSamplingENS1_11PixelFormatEb,YellowAuto_00269830,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00269830.cpp,build/code.bin/YellowAuto_00269830.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 5ea32ceec013; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x0022AC40,0x1C,static.crs,code.bin,nn::nex::_DDL_GlobalTradeStationTradeKey::operator=,nn::nex::_DDL_GlobalTradeStationTradeKey,src/reagent/yellow_clusters/cluster_2db642366aaa.cpp,_ZN2nn3nex31_DDL_GlobalTradeStationTradeKeyaSERKS1_,YellowAuto_0022ac40,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0022ac40.cpp,build/code.bin/YellowAuto_0022ac40.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 2db642366aaa; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00279590,0xA8,static.crs,code.bin,nn::aacdec::CTR::GetAdtsFrameSize,nn::aacdec::CTR,src/reagent/yellow_clusters/cluster_5368970dc5f4.cpp,_ZN2nn6aacdec3CTR16GetAdtsFrameSizeEPKh,YellowAuto_00279590,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00279590.cpp,build/code.bin/YellowAuto_00279590.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 5368970dc5f4; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00169534,0x18,static.crs,code.bin,nn::fs::CTR::MPCore::detail::UserFileSystem::CloseFile,nn::fs::CTR::MPCore::detail::UserFileSystem,src/reagent/yellow_clusters/cluster_7c07086b7ca2.cpp,_ZN2nn2fs3CTR6MPCore6detail14UserFileSystem9CloseFileEPv,YellowAuto_00169534,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00169534.cpp,build/code.bin/YellowAuto_00169534.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7c07086b7ca2; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00168F10,0x90,static.crs,code.bin,nn::fs::CTR::MPCore::detail::UserFileSystem::TryOpenFile,nn::fs::CTR::MPCore::detail::UserFileSystem,src/reagent/yellow_clusters/cluster_7c07086b7ca2.cpp,_ZN2nn2fs3CTR6MPCore6detail14UserFileSystem11TryOpenFileEPPvPKwj,YellowAuto_00168f10,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00168f10.cpp,build/code.bin/YellowAuto_00168f10.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 7c07086b7ca2; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x003E7734,0x60,static.crs,code.bin,System::CTR::RegionNameCache::RegionNameCache,System::CTR::RegionNameCache,src/reagent/yellow_clusters/cluster_b193e7484e8d.cpp,_ZN6System3CTR15RegionNameCacheC1EPKwPh,YellowAuto_003e7734,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_003e7734.cpp,build/code.bin/YellowAuto_003e7734.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster b193e7484e8d; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00109328,0x3C,static.crs,code.bin,nn::gr::CTR::CopyMtx34WithHeader,nn::gr::CTR,src/reagent/yellow_clusters/cluster_71be24bcee40.cpp,_ZN2nn2gr3CTR19CopyMtx34WithHeaderEPfPKNS_4math5MTX34Ej,YellowAuto_00109328,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00109328.cpp,build/code.bin/YellowAuto_00109328.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 71be24bcee40; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x00109364,0x4C,static.crs,code.bin,nn::gr::CTR::CopyMtx44WithHeader,nn::gr::CTR,src/reagent/yellow_clusters/cluster_71be24bcee40.cpp,_ZN2nn2gr3CTR19CopyMtx44WithHeaderEPfPKNS_4math5MTX44Ej,YellowAuto_00109364,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00109364.cpp,build/code.bin/YellowAuto_00109364.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 71be24bcee40; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
0x003234C0,0x28,static.crs,code.bin,gfl2::renderingengine::scenegraph::instance::DrawableNode::SetVisible,gfl2::renderingengine::scenegraph::instance::DrawableNode,src/reagent/yellow_clusters/cluster_a49044669e73.cpp,_ZN4gfl215renderingengine10scenegraph8instance12DrawableNode10SetVisibleEi,YellowAuto_003234c0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_003234c0.cpp,build/code.bin/YellowAuto_003234c0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster a49044669e73; gpt-5.4-mini reconstruction approved by gpt-5.4-mini
