address,current_name,qualified_name,module,tier,size,queue_order,status,attempts,qwen_result,checker_result,asm_result,source_candidate,started_at,finished_at,duration_seconds,failure_reason,checker_summary,next_retry_at,updated_at
0x00341CC4,FUN_00341cc4,FUN_00341cc4,static.crs,0,16,2195,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0034302C,FUN_0034302c,FUN_0034302c,static.crs,0,16,2196,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0034FEAC,FUN_0034feac,FUN_0034feac,static.crs,0,16,2197,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00352FB4,FUN_00352fb4,FUN_00352fb4,static.crs,0,16,2198,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0036AB28,FUN_0036ab28,FUN_0036ab28,static.crs,0,16,2199,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0036AB50,FUN_0036ab50,FUN_0036ab50,static.crs,0,16,2200,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00390774,FUN_00390774,FUN_00390774,static.crs,0,16,2201,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B03F0,FUN_003b03f0,FUN_003b03f0,static.crs,0,16,2202,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B079C,FUN_003b079c,FUN_003b079c,static.crs,0,16,2203,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B4518,FUN_003b4518,FUN_003b4518,static.crs,0,16,2204,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B5FE4,FUN_003b5fe4,FUN_003b5fe4,static.crs,0,16,2205,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B60A0,FUN_003b60a0,FUN_003b60a0,static.crs,0,16,2206,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B6294,FUN_003b6294,FUN_003b6294,static.crs,0,16,2207,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B62A4,FUN_003b62a4,FUN_003b62a4,static.crs,0,16,2208,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B64A8,FUN_003b64a8,FUN_003b64a8,static.crs,0,16,2209,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003C9310,FUN_003c9310,FUN_003c9310,static.crs,0,16,2210,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003C95D4,FUN_003c95d4,FUN_003c95d4,static.crs,0,16,2211,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003CA650,FUN_003ca650,FUN_003ca650,static.crs,0,16,2212,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003CB254,FUN_003cb254,FUN_003cb254,static.crs,0,16,2213,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003CC4FC,FUN_003cc4fc,FUN_003cc4fc,static.crs,0,16,2214,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003DFF30,FUN_003dff30,FUN_003dff30,static.crs,0,16,2215,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004082AC,FUN_004082ac,FUN_004082ac,static.crs,0,16,2216,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00437328,FUN_00437328,FUN_00437328,static.crs,0,16,2217,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00468EC8,FUN_00468ec8,FUN_00468ec8,static.crs,0,16,2218,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00478E18,FUN_00478e18,FUN_00478e18,static.crs,0,16,2219,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00484320,FUN_00484320,FUN_00484320,static.crs,0,16,2220,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004AB480,FUN_004ab480,FUN_004ab480,static.crs,0,16,2221,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004B4AC8,FUN_004b4ac8,FUN_004b4ac8,static.crs,0,16,2222,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x005952D0,FUN_005952d0,FUN_005952d0,static.crs,0,16,2223,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00242B3C,FUN_00242b3c,FUN_00242b3c,static.crs,0,8,2224,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00279F58,FUN_00279f58,FUN_00279f58,static.crs,0,12,2225,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00214278,FUN_00214278,FUN_00214278,static.crs,0,16,2226,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x001D0ACC,FUN_001d0acc,FUN_001d0acc,static.crs,0,8,2227,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0035A404,FUN_0035a404,FUN_0035a404,static.crs,0,8,2228,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00374648,FUN_00374648,FUN_00374648,static.crs,0,8,2229,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003746C4,FUN_003746c4,FUN_003746c4,static.crs,0,8,2230,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B04C4,FUN_003b04c4,FUN_003b04c4,static.crs,0,8,2231,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004415B4,FUN_004415b4,FUN_004415b4,static.crs,0,8,2232,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004803AC,FUN_004803ac,FUN_004803ac,static.crs,0,8,2233,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0052B90C,FUN_0052b90c,FUN_0052b90c,static.crs,0,8,2234,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00232A64,FUN_00232a64,FUN_00232a64,static.crs,0,12,2235,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0032F440,FUN_0032f440,FUN_0032f440,static.crs,0,12,2236,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0036E484,FUN_0036e484,FUN_0036e484,static.crs,0,12,2237,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00467F4C,FUN_00467f4c,FUN_00467f4c,static.crs,0,12,2238,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x005342B8,FUN_005342b8,FUN_005342b8,static.crs,0,12,2239,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x005342C8,FUN_005342c8,FUN_005342c8,static.crs,0,12,2240,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0010693C,FUN_0010693c,FUN_0010693c,static.crs,0,16,2241,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002265B0,FUN_002265b0,FUN_002265b0,static.crs,0,16,2242,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00226608,FUN_00226608,FUN_00226608,static.crs,0,16,2243,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0034C6A4,FUN_0034c6a4,FUN_0034c6a4,static.crs,0,16,2244,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00412558,FUN_00412558,FUN_00412558,static.crs,0,16,2245,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0047A5FC,FUN_0047a5fc,FUN_0047a5fc,static.crs,0,16,2246,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0047B3EC,FUN_0047b3ec,FUN_0047b3ec,static.crs,0,16,2247,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004847E0,FUN_004847e0,FUN_004847e0,static.crs,0,16,2248,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004A7B14,FUN_004a7b14,FUN_004a7b14,static.crs,0,16,2249,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004B4AA4,FUN_004b4aa4,FUN_004b4aa4,static.crs,0,16,2250,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0052B914,FUN_0052b914,FUN_0052b914,static.crs,0,16,2251,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002628B4,FUN_002628b4,FUN_002628b4,static.crs,0,8,2252,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00100F52,FUN_00100f52,FUN_00100f52,static.crs,0,12,2253,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0025F7CC,FUN_0025f7cc,FUN_0025f7cc,static.crs,0,8,2254,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003AD900,FUN_003ad900,FUN_003ad900,static.crs,0,8,2255,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003AD9D8,FUN_003ad9d8,FUN_003ad9d8,static.crs,0,8,2256,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002FE2DC,FUN_002fe2dc,FUN_002fe2dc,static.crs,0,10,2257,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00107300,FUN_00107300,FUN_00107300,static.crs,0,12,2258,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0017C498,FUN_0017c498,FUN_0017c498,static.crs,0,12,2259,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x001E82E4,FUN_001e82e4,FUN_001e82e4,static.crs,0,12,2260,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002343FC,FUN_002343fc,FUN_002343fc,static.crs,0,12,2261,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00244658,FUN_00244658,FUN_00244658,static.crs,0,12,2262,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002B163C,FUN_002b163c,FUN_002b163c,static.crs,0,12,2263,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002BA284,FUN_002ba284,FUN_002ba284,static.crs,0,12,2264,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002BC924,FUN_002bc924,FUN_002bc924,static.crs,0,12,2265,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002C1340,FUN_002c1340,FUN_002c1340,static.crs,0,12,2266,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002C2168,FUN_002c2168,FUN_002c2168,static.crs,0,12,2267,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002D7F64,FUN_002d7f64,FUN_002d7f64,static.crs,0,12,2268,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002D9498,FUN_002d9498,FUN_002d9498,static.crs,0,12,2269,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002E011C,FUN_002e011c,FUN_002e011c,static.crs,0,12,2270,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0030FA0C,FUN_0030fa0c,FUN_0030fa0c,static.crs,0,12,2271,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00335910,FUN_00335910,FUN_00335910,static.crs,0,12,2272,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00347E44,FUN_00347e44,FUN_00347e44,static.crs,0,12,2273,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00350648,FUN_00350648,FUN_00350648,static.crs,0,12,2274,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00355084,FUN_00355084,FUN_00355084,static.crs,0,12,2275,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00368784,FUN_00368784,FUN_00368784,static.crs,0,12,2276,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00383324,FUN_00383324,FUN_00383324,static.crs,0,12,2277,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0038D56C,FUN_0038d56c,FUN_0038d56c,static.crs,0,12,2278,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003B61D0,FUN_003b61d0,FUN_003b61d0,static.crs,0,12,2279,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00445468,FUN_00445468,FUN_00445468,static.crs,0,12,2280,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x001CD0F4,FUN_001cd0f4,FUN_001cd0f4,static.crs,0,16,2281,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002406D4,FUN_002406d4,FUN_002406d4,static.crs,0,16,2282,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00256DA8,FUN_00256da8,FUN_00256da8,static.crs,0,16,2283,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00279F1C,FUN_00279f1c,FUN_00279f1c,static.crs,0,16,2284,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00279F98,FUN_00279f98,FUN_00279f98,static.crs,0,16,2285,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0027ECDC,FUN_0027ecdc,FUN_0027ecdc,static.crs,0,16,2286,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002C2ED8,FUN_002c2ed8,FUN_002c2ed8,static.crs,0,16,2287,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004B49F0,FUN_004b49f0,FUN_004b49f0,static.crs,0,16,2288,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002300AC,FUN_002300ac,FUN_002300ac,static.crs,0,8,2289,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00108208,FUN_00108208,FUN_00108208,static.crs,0,4,2290,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002300B8,FUN_002300b8,FUN_002300b8,static.crs,0,8,2291,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x001789B0,FUN_001789b0,FUN_001789b0,static.crs,0,12,2292,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003D9E60,FUN_003d9e60,FUN_003d9e60,static.crs,0,12,2293,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0022659C,FUN_0022659c,FUN_0022659c,static.crs,0,16,2294,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002265D8,FUN_002265d8,FUN_002265d8,static.crs,0,16,2295,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002265F0,FUN_002265f0,FUN_002265f0,static.crs,0,16,2296,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00226624,FUN_00226624,FUN_00226624,static.crs,0,16,2297,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0043AE14,FUN_0043ae14,FUN_0043ae14,static.crs,0,16,2298,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x002D4DA4,FUN_002d4da4,FUN_002d4da4,static.crs,0,12,2299,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x003C3DFC,FUN_003c3dfc,FUN_003c3dfc,static.crs,0,12,2300,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00441734,FUN_00441734,FUN_00441734,static.crs,0,12,2301,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00240700,FUN_00240700,FUN_00240700,static.crs,0,16,2302,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00240710,FUN_00240710,FUN_00240710,static.crs,0,16,2303,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00242D9C,FUN_00242d9c,FUN_00242d9c,static.crs,0,16,2304,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0039FC44,FUN_0039fc44,FUN_0039fc44,static.crs,0,16,2305,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00218868,FUN_00218868,FUN_00218868,static.crs,0,16,2306,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0047AAA4,FUN_0047aaa4,FUN_0047aaa4,static.crs,0,16,2307,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x004923B4,GetParentSex,pml::pokepara::CoreParam::GetParentSex,static.crs,1,20,2308,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x00492DD4,GetSick,pml::pokepara::CoreParam::GetSick,static.crs,1,20,2309,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x004928C8,HavePokerusJustNow,pml::pokepara::CoreParam::HavePokerusJustNow,static.crs,1,24,2310,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x00492978,HavePokerusUntilNow,pml::pokepara::CoreParam::HavePokerusUntilNow,static.crs,1,24,2311,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x0049331C,HaveSick,pml::pokepara::CoreParam::HaveSick,static.crs,1,24,2312,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x00318050,GetBoxMark,pml::pokepara::CoreParam::GetBoxMark,static.crs,1,28,2313,SEMANTIC,1,analysis/reagent/candidates/0x00318050/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00318050/attempt-1.cpp,2026-08-30T22:01:17+00:00,2026-08-30T22:01:26+00:00,9.480873584747314,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,Reversed code matches the Ghidra decompilation exactly.,,2026-08-31T05:46:52+00:00
0x004A2AE0,IsAbandonedForget,NetApp::Evolution::APP_PARAM::IsAbandonedForget,static.crs,1,36,2314,SEMANTIC,1,analysis/reagent/candidates/0x004A2AE0/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x004A2AE0/attempt-1.cpp,2026-08-30T22:01:26+00:00,2026-08-30T22:01:39+00:00,12.561714172363281,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed function matches the Ghidra logic, including the call, member offsets, and comparison semantics.",,2026-08-31T05:46:52+00:00
0x00492DA4,IsNull,pml::pokepara::CoreParam::IsNull,static.crs,1,28,2315,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x0031B0F4,IsRare,pml::pokepara::CoreParam::IsRare,static.crs,1,44,2316,SEMANTIC,1,analysis/reagent/candidates/0x0031B0F4/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0031B0F4/attempt-1.cpp,2026-08-30T22:01:39+00:00,2026-08-30T22:01:49+00:00,9.817914485931396,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,Reversed code matches the Ghidra decompilation exactly.,,2026-08-31T05:46:52+00:00
0x00491210,GetPersonalRnd,pml::pokepara::CoreParam::GetPersonalRnd,static.crs,1,20,2317,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x0049206C,GetSeikaku,pml::pokepara::CoreParam::GetSeikaku,static.crs,1,20,2318,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x0043D140,CreatePokemonParamFromGiftData,Savedata::MysteryGiftSave::CreatePokemonParamFromGiftData,static.crs,1,24,2319,SEMANTIC,1,analysis/reagent/candidates/0x0043D140/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0043D140/attempt-1.cpp,2026-08-30T22:01:49+00:00,2026-08-30T22:01:59+00:00,10.116571426391602,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra decompilation exactly.,,2026-08-31T05:46:52+00:00
0x0031DD60,ClearDirt,pml::pokepara::CoreParam::ClearDirt,static.crs,1,36,2320,REJECTED,1,analysis/reagent/candidates/0x0031DD60/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x0031DD60/attempt-1.cpp,2026-08-30T22:01:59+00:00,2026-08-30T22:02:14+00:00,15.451572179794312,Checker or objective verifier rejected the generated candidate,"The control flow and most expressions match, but the final call argument is not preserved exactly.",,2026-08-31T05:46:52+00:00
0x0031A430,SetHp,pml::pokepara::CoreParam::SetHp,static.crs,1,44,2321,REJECTED,1,analysis/reagent/candidates/0x0031A430/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x0031A430/attempt-1.cpp,2026-08-30T22:02:21+00:00,2026-08-30T22:02:37+00:00,16.84658646583557,Checker or objective verifier rejected the generated candidate,"Logic matches Ghidra, but the reverse does not satisfy the required struct-member mapping standard.",,2026-08-31T05:46:52+00:00
0x00492DC0,GetItem,pml::pokepara::CoreParam::GetItem,static.crs,1,20,2322,SKIPPED_ALREADY_RECONSTRUCTED,0,,,,,,,0.0,Canonical manifest/status already contains source,,,2026-08-31T05:46:52+00:00
0x00317D8C,CopyFrom,pml::pokepara::PokemonParam::CopyFrom,static.crs,1,40,2323,SEMANTIC,1,analysis/reagent/candidates/0x00317D8C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00317D8C/attempt-1.cpp,2026-08-30T22:02:37+00:00,2026-08-30T22:02:50+00:00,12.616377115249634,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed function matches the Ghidra body exactly, including both calls and all offset accesses.",,2026-08-31T05:46:52+00:00
